"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"SQ_CANDIDATO";"NR_CANDIDATO";"NM_CANDIDATO";"NM_URNA_CANDIDATO";"NM_SOCIAL_CANDIDATO";"CD_SITUACAO_CANDIDATURA";"DS_SITUACAO_CANDIDATURA";"CD_DETALHE_SITUACAO_CAND";"DS_DETALHE_SITUACAO_CAND";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"13";"Vereador";"220000005629";"77777";"VALVIQUE FERREIRA DOS SANTOS";"VALVIQUE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"77";"SD";"Solidariedade";"220000000441";"PMDB, PDT, SD";"PMDB / PDT / SD";"2";"ELEITO POR QP";"N";"709"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"13";"Vereador";"220000005838";"15999";"ALESSANDRA VIEIRA DE SOUZA";"ALESSANDRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000441";"PMDB, PDT, SD";"PMDB / PDT / SD";"5";"SUPLENTE";"N";"6"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"13";"Vereador";"220000005847";"40165";"VANDERLENE DUBBERSTEIN PLANTAKOW";"LENE DUBBERSTEIN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000438";"TRABALHO E COMPROMISSO";"PP / DEM / PSDB / PTB / PSB / PR";"5";"SUPLENTE";"N";"2"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00310";"ALTA FLORESTA D OESTE";"00310";"ALTA FLORESTA D OESTE";"17";"13";"Vereador";"220000005608";"25125";"CARLOS ALBERTO DO COUTO";"CARLÃO DA BÚFALO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"220000000438";"TRABALHO E COMPROMISSO";"PP / DEM / PSDB / PTB / PSB / PR";"5";"SUPLENTE";"N";"182"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"00736";"ALTO ALEGRE DOS PARECIS";"19";"13";"Vereador";"220000000909";"27777";"ISMAEL DA SILVA BILATI";"ISMAEL";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"27";"PSDC";"Partido Social Democrata Cristão";"220000000077";"`` RUMO NOVO COM A FORÇA DO POVO  ``";"PSDC / PT / PMN";"2";"ELEITO POR QP";"N";"358"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"00736";"ALTO ALEGRE DOS PARECIS";"19";"13";"Vereador";"220000000921";"33333";"JOSE ANTONIO CARNEIRO LINS";"DEDÉ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"220000000077";"`` RUMO NOVO COM A FORÇA DO POVO  ``";"PSDC / PT / PMN";"5";"SUPLENTE";"N";"212"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"00736";"ALTO ALEGRE DOS PARECIS";"19";"13";"Vereador";"220000000926";"33555";"IRANI DE SOUZA TOSTES";"IRANI DE SOUZA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"33";"PMN";"Partido da Mobilização Nacional";"220000000077";"`` RUMO NOVO COM A FORÇA DO POVO  ``";"PSDC / PT / PMN";"5";"SUPLENTE";"N";"8"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00736";"ALTO ALEGRE DOS PARECIS";"00736";"ALTO ALEGRE DOS PARECIS";"19";"13";"Vereador";"220000002116";"40789";"MARIA GORETH MARGONARI";"GORETH";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000178";"UNIDOS POR ALTO ALEGRE";"PP / PSB";"5";"SUPLENTE";"N";"60"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000001252";"25123";"JUCELINO DAMER";"JUCELINO DAMER";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"220000000101";"JUNTOS POR UM ALTO PARAÍSO MELHOR I";"PP / DEM";"5";"SUPLENTE";"N";"75"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000001697";"14777";"LUCIMAR ALVES";"LUCIA DA 100";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"220000000136";"A FORÇA DO POVO";"PDT / PT / PTB";"5";"SUPLENTE";"N";"56"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000001698";"14000";"VALMIR SILVA DOS SANTOS";"VALMIR DO ALTO ALEGRE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"220000000136";"A FORÇA DO POVO";"PDT / PT / PTB";"5";"SUPLENTE";"N";"136"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000001694";"14014";"LAISA SANTOS DE CAMPOS";"LAISA CAMPOS";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"220000000136";"A FORÇA DO POVO";"PDT / PT / PTB";"5";"SUPLENTE";"N";"42"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000002158";"45123";"MAURINA EXPEDITA BEZERRA";"PROFESSORA MAURINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"220000000180";"JUNTOS POR UM ALTO PARAÍSO MELHOR II";"PSL / PSDB / PTN / PSD";"5";"SUPLENTE";"N";"138"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000002161";"45678";"JUVENIL SANTOS SENA";"JUVENIL SENA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"220000000180";"JUNTOS POR UM ALTO PARAÍSO MELHOR II";"PSL / PSDB / PTN / PSD";"5";"SUPLENTE";"N";"79"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00639";"ALTO PARAÍSO";"00639";"ALTO PARAÍSO";"26";"13";"Vereador";"220000002151";"17111";"MARGARIDA BATISTA DA SILVA";"MARGARIDA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"17";"PSL";"Partido Social Liberal";"220000000180";"JUNTOS POR UM ALTO PARAÍSO MELHOR II";"PSL / PSDB / PTN / PSD";"5";"SUPLENTE";"N";"4"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00337";"ALVORADA DO OESTE";"00337";"ALVORADA DO OESTE";"18";"13";"Vereador";"220000004062";"40777";"ROSEMAR JEDOZ DE ABREU";"ROSE DA CIDADE ALTA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000332";"JUNTO POR ALVORADA MELHOR 2";"PSB / PR";"5";"SUPLENTE";"N";"11"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00337";"ALVORADA DO OESTE";"00337";"ALVORADA DO OESTE";"18";"13";"Vereador";"220000004434";"43521";"CLAUDIO FERREIRA LOPES";"CLAUDIO LOPES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"220000000352";"ALVORADA NO RUMO CERTO";"PV / PMN / PDT";"5";"SUPLENTE";"N";"70"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000003404";"25125";"JOEL MARTINS DE OLIVEIRA";"JOEL DA YAMAHA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"25";"DEM";"Democratas";"220000000289";"JEITO NOVO DE FAZER POLITICA II";"DEM / PSDC / PT do B";"3";"ELEITO POR MÉDIA";"N";"314"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000004752";"40150";"SIRLENE GOMES PRUDÊNCIO";"SIRLENE GOMES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000372";"O COMPROMISSO CONTINUA II";"PSDB / PSC / PSB / PSD / PR / PTN";"5";"SUPLENTE";"N";"5"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"7";"13";"Vereador";"220000004772";"20220";"SAMUEL OLIVEIRA DOS SANTOS";"SAMUEL OLIVEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"20";"PSC";"Partido Social Cristão";"220000000372";"O COMPROMISSO CONTINUA II";"PSDB / PSC / PSB / PSD / PR / PTN";"5";"SUPLENTE";"N";"123"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000003495";"31555";"JOSE GERALDO LIMA";"ZEZINHO DA FEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"220000000297";"UNIÃO E RENOVAÇÃO";"PPS / PHS / PRP / PTC / PEN / PMN / PSL / PROS";"5";"SUPLENTE";"N";"49"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000003655";"11144";"ELINALDO GONZAGA DE MELO";"ITABUNA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"220000000307";"JEITO NOVO DE FAZER POLITICA 1";"PP / PMDB";"5";"SUPLENTE";"N";"13"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"7";"13";"Vereador";"220000003657";"15600";"EDNA SABRINA CORRÊA PEREIRA";"SABRINA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000307";"JEITO NOVO DE FAZER POLITICA 1";"PP / PMDB";"5";"SUPLENTE";"N";"16"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"7";"13";"Vereador";"220000003651";"15678";"VANIO DALLA VECCHIA MARQUES";"VANIO MARQUES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000307";"JEITO NOVO DE FAZER POLITICA 1";"PP / PMDB";"5";"SUPLENTE";"N";"187"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000004332";"14222";"MARIO SERGIO PEREIRA";"SERGINHO DA TV";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"220000000346";"O COMPROMISSO CONTINUA 4";"PTB / PC do B / PT";"5";"SUPLENTE";"N";"66"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00078";"ARIQUEMES";"00078";"ARIQUEMES";"25";"13";"Vereador";"220000005119";"12120";"NOEMIA MARIA DE ALMEIDA";"NOEMINHA NÔ";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"220000000398";"COMPROMISSO CONTINUA I";"PDT / SD";"5";"SUPLENTE";"N";"0"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"13";"Vereador";"220000003101";"12345";"ADILSON JOAO DAPPER";"NEGO KALLORI";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"220000000261";"COMPROMISSO COM O POVO";"PDT / PSB";"2";"ELEITO POR QP";"N";"1242"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"13";"Vereador";"220000003108";"40000";"ALDA MARIA PERES FERREIRA";"PROFESSORA ALDA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000261";"COMPROMISSO COM O POVO";"PDT / PSB";"5";"SUPLENTE";"N";"29"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"13";"Vereador";"220000003109";"40100";"VALQUIRIA MARQUES DA SILVA";"VALQUIRIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"220000000261";"COMPROMISSO COM O POVO";"PDT / PSB";"5";"SUPLENTE";"N";"17"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"13";"Vereador";"220000002673";"15015";"GERSON RODRIGUES DE OLIVEIRA";"GERSON BARBUDO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000220";"EXPERIENCIA E AÇÃO";"PT / PP / PMDB / PTN";"5";"SUPLENTE";"N";"353"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00779";"BURITIS";"00779";"BURITIS";"34";"13";"Vereador";"220000003166";"45111";"OLICIO ALVES GOMES";"OLICIO GOMES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"220000000269";"BURITIS CADA VEZ MAIS FORTE";"SD / PRB / PSDC / PSDB";"5";"SUPLENTE";"N";"132"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00450";"CABIXI";"00450";"CABIXI";"8";"13";"Vereador";"220000003227";"15100";"DONIZETE NUNES DA SILVA";"ENFERMEIRO DONIZETE";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000274";"UNIDOS POR CABIXI";"PMDB / PT / PSDB / PSD / PR";"2";"ELEITO POR QP";"N";"330"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000005087";"15222";"LUZIA DA SILVA BUKER";"LUZIA DO ZÉ PANELA";"#NULO#";"12";"APTO";"4";"INDEFERIDO COM RECURSO";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000396";"PARTIDO ISOLADO";"PMDB";"4";"NÃO ELEITO";"N";"0"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000003762";"12600";"CLAUDEMAR LITTIG";"MAO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"220000000313";"AÇÃO E DETERMINAÇÃO I";"PDT / PSB";"2";"ELEITO POR QP";"N";"876"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000004853";"43123";"VALDOMIRO CORA";"CORAZINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"43";"PV";"Partido Verde";"220000000377";"CACOAL ESPERANÇA E PROGRESSO";"PTB / PV / PTN / PP";"3";"ELEITO POR MÉDIA";"N";"497"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000005095";"15015";"PEDRO HENRIQUE RABELO";"PEDRO RABELO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000396";"PARTIDO ISOLADO";"PMDB";"3";"ELEITO POR MÉDIA";"N";"377"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"13";"Vereador";"220000005128";"55620";"HELIO PEREIRA DA FONSECA";"HELIO FONSECA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"220000000400";"NÓS ACREDITAMOS EM CACOAL";"DEM / PSD / REDE";"4";"NÃO ELEITO";"N";"19"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"13";"Vereador";"220000003906";"50601";"VALDEMAR PEREIRA";"DEMA DO RIOZINHO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"220000000323";"PARTIDO ISOLADO";"PSOL";"4";"NÃO ELEITO";"N";"0"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"11";"Prefeito";"220000001783";"10";"ADAILTON ANTUNES FERREIRA";"ADAILTON FURIA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"220000000144";"UNIDOS PELO NOVO COM A FORÇA DO POVO";"PPS / PRB / PR";"4";"NÃO ELEITO";"N";"6880"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000001845";"23000";"DAIANE DE OLIVEIRA ALVES MIRANDA";"DAIANE OLIVEIRA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"23";"PPS";"Partido Popular Socialista";"220000000153";"POR AMOR A CACOAL";"PR / PRB / PPS";"5";"SUPLENTE";"N";"2"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000001829";"22123";"SANDRA MARA DE LIMA";"SANDRA MARA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"22";"PR";"Partido da República";"220000000153";"POR AMOR A CACOAL";"PR / PRB / PPS";"5";"SUPLENTE";"N";"15"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000003759";"12121";"PAULO CARDOSO DA SILVA";"PAULO DO BAR";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"220000000313";"AÇÃO E DETERMINAÇÃO I";"PDT / PSB";"5";"SUPLENTE";"N";"84"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000004686";"45580";"CHARLES DE SOUZA DUARTE";"CABO CHARLES";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"220000000369";"COLIGAÇÃO TRABALHO E RESPEITO";"PSDC / PHS / PSDB / SD / PEN";"5";"SUPLENTE";"N";"247"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"13";"Vereador";"220000004684";"31007";"MIRIAN NELIA LULA BARROS";"PROFESSORA MIRIAN LULA";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"31";"PHS";"Partido Humanista da Solidariedade";"220000000369";"COLIGAÇÃO TRABALHO E RESPEITO";"PSDC / PHS / PSDB / SD / PEN";"5";"SUPLENTE";"N";"81"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"13";"Vereador";"220000004869";"11777";"ELIZABETE ANASTACIO DE ANDRADE";"ELIZABETE ANASTACIO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"220000000377";"CACOAL ESPERANÇA E PROGRESSO";"PTB / PV / PTN / PP";"5";"SUPLENTE";"N";"6"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"11";"13";"Vereador";"220000004874";"11789";"PEDRO ANTONIO FERRAZIN";"PEDRO FERRAZIN";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"11";"PP";"Partido Progressista";"220000000377";"CACOAL ESPERANÇA E PROGRESSO";"PTB / PV / PTN / PP";"5";"SUPLENTE";"N";"241"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00094";"CACOAL";"00094";"CACOAL";"31";"13";"Vereador";"220000005089";"15123";"ANTONIO PEREIRA DA SILVA";"MASSABARRO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"220000000396";"PARTIDO ISOLADO";"PMDB";"5";"SUPLENTE";"N";"296"
"28/05/2019";"15:31:58";"2016";"2";"Eleição Ordinária";"1";"220";"ELEIÇÕES MUNICIPAIS 2016";"02/10/2016";"M";"RO";"00671";"CAMPO NOVO DE RONDÔNIA";"00671";"CAMPO NOVO DE RONDÔNIA";"34";"13";"Vereador";"220000001966";"55111";"NILTON RENATO CAPRA";"NILTON POLACO";"#NULO#";"12";"APTO";"2";"DEFERIDO";"Coligação";"55";"PSD";"Partido Social Democrático";"220000000165";"COMPROMISSO COM O DESENVOLVIMENTO";"PSD / PPS";"4";"NÃO ELEITO";"N";"10"
